id,sno,state,district,factly_nam,category,type,facility_i,iso_minus_,iso_confm_,iso_suspec,o2suported,total_icu,ventilator,o2_manifol,ppe,n95,bio_med_wa,address,result_num,status,formatted_,place_id,location_t,lat,long,row_number,layer,path,faclty_nam,date
1917,1917,Maharashtra,WARDHA,"Sindhi Vihiri Ashram School, Karanja",DCCC,Other than Hospital,24341,100,20,80,0,0,0,0,5,20,1,"Sindhi Vihiri Ashram School, Karanja WARDHA Maharashtra",,,,ChIJxyOTCdhm1DsRE34zrJ-dZuo,,21.0383201,78.5540184,2486,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1918,1918,Maharashtra,WARDHA,"P.W.D. Ashram
School , Pandurna, Ashti",DCCC,Other than Hospital,24340,100,20,80,0,0,0,0,5,20,1,"P.W.D. Ashram
School , Pandurna, Ashti WARDHA Maharashtra",,,,ChIJJw6HK8071DsRNjIBeMJfZsw,,21.2080904,78.1963404,2487,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1919,1919,Maharashtra,WARDHA,"Govt. Polytechnic
Hostel, Arvi",DCCC,"Other than
Hospital",24338,100,20,80,0,0,0,0,5,20,1,"Govt. Polytechnic
Hostel, Arvi WARDHA Maharashtra",,,,ChIJCZlAIiEU1DsRAmrSj88mpjY,,20.9951219,78.2056705,2488,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1920,1920,Maharashtra,WARDHA,"Tribal Boys Hostel,
Haibatpur, Arvi",DCCC,"Other than
Hospital",24335,100,20,80,0,0,0,0,5,20,1,"Tribal Boys Hostel,
Haibatpur, Arvi WARDHA Maharashtra",,,,ChIJqQhcb0QU1DsRBHAlJ7yvu9s,,21.0003501,78.2326835,2489,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1921,1921,Maharashtra,WARDHA,"B.C. Boys
Samajkalyan Hostel, Deoli",DCCC,Other than Hospital,24333,100,20,80,0,0,0,0,5,20,1,"B.C. Boys
Samajkalyan Hostel, Deoli WARDHA Maharashtra",,,,ChIJS5cNLSyG0zsRU2S2UGE-oyQ,,20.6523758,78.4808775,2490,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1922,1922,Maharashtra,WARDHA,"Hariom Baba
Ashram, Lasanpur, Samudrapur",DCCC,Other than Hospital,24330,100,20,80,0,0,0,0,5,20,1,"Hariom Baba
Ashram, Lasanpur, Samudrapur WARDHA Maharashtra",,,,ChIJL7aGT09n0zsR3C8fpdxx0WM,,20.6292791,79.0037671,2491,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1923,1923,Maharashtra,WASHIM,"Minority Hostel,
Mangrulpir",DCCC,"Other than
Hospital",16437,50,0,50,0,0,0,0,20,0,1,"Minority Hostel,
Mangrulpir WASHIM Maharashtra",,,,ChIJFxO7uA4j0TsRNqgxOdjuVT4,,20.3148721,77.3419417,2492,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1924,1924,Maharashtra,WASHIM,"SC (female) school & hostel, Hingoli road, Surkhandi, Washim",DCCC,Other than Hospital,16425,200,80,120,0,0,0,0,0,0,1,"SC (female) school & hostel, Hingoli road, Surkhandi, Washim WASHIM Maharashtra",,,,ChIJZTlhenpT0DsRgtYQqjWjtL8,,19.7578081,77.1564996,2493,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1925,1925,Maharashtra,WASHIM,ITI manora,DCCC,"Other than
Hospital",16445,50,20,30,0,0,0,0,23,0,1,ITI manora WASHIM Maharashtra,,,,ChIJVVVVVdQU0TsRuR1hxm3eKUU,,20.2161135,77.559076,2494,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1926,1926,Maharashtra,WASHIM,"Administrative
Building Malegaon",DCCC,"Other than
Hospital",16431,100,40,60,0,0,0,0,0,0,1,"Administrative
Building Malegaon WASHIM Maharashtra",,,,ChIJBaQZ8JQ10TsRkGCpM0E9LNo,,20.4582663,77.5074774,2495,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1927,1927,Maharashtra,WASHIM,"BACKWARD CLASS
GIRLS HOSTEL",DCCC,"Other than
Hospital",19815,50,20,30,0,0,0,0,10,20,1,"BACKWARD CLASS
GIRLS HOSTEL WASHIM Maharashtra",,,,ChIJWWEo3IXj0DsRfakqm-INz3g,,20.1027102,77.1086141,2496,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1928,1928,Maharashtra,WASHIM,"MB Ashram,
Murtizapur road, Chandanwadi, Karanja",DCCC,Other than Hospital,16440,100,40,60,0,0,0,0,62,6,1,"MB Ashram,
Murtizapur road, Chandanwadi, Karanja WASHIM Maharashtra",,,,ChIJVbuD99Y20TsR9DyTpaFp6yI,,20.4979287,77.4770344,2497,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1929,1929,Maharashtra,YAVATMAL,"Jivandeep ashram
school, kalamb",DCCC,"Other than
Hospital",16895,100,60,40,0,0,0,0,5,10,1,"Jivandeep ashram
school, kalamb YAVATMAL Maharashtra",,,,ChIJcbOuFS6T0zsRAwfczCvi7fw,,20.447745,78.3001352,2499,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1930,1930,Maharashtra,YAVATMAL,"SC boys goverment
hostel",DCCC,"Other than
Hospital",16876,100,60,40,0,0,0,0,17,55,1,"SC boys goverment
hostel YAVATMAL Maharashtra",,,,ChIJIUYY_77o0zsRt6fuiQ131x0,,20.3791355,78.1303276,2500,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1931,1931,Maharashtra,YAVATMAL,SC girls goverment hostel Isapur Digras,DCCC,Other than Hospital,16855,100,60,40,2,0,0,0,13,26,1,SC girls goverment hostel Isapur Digras YAVATMAL Maharashtra,,,,ChIJIUYY_77o0zsRt6fuiQ131x0,,20.3791355,78.1303276,2501,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1932,1932,Maharashtra,YAVATMAL,"Kalyan mandapam,
Wani",DCCC,"Other than
Hospital",16917,25,15,10,0,0,0,0,5,10,1,"Kalyan mandapam,
Wani YAVATMAL Maharashtra",,,,ChIJ8UviMeoe0zsRcqRYwoFQEWQ,,20.0608371,78.9571069,2502,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1933,1933,Maharashtra,YAVATMAL,"Savitri bai Fule
Ashram school magud",DCCC,Other than Hospital,16945,40,24,16,0,0,0,0,35,70,1,"Savitri bai Fule
Ashram school magud YAVATMAL Maharashtra",,,,ChIJUQEkkyDm0zsRkOcuZ3JPb84,,20.3709446,78.1094677,2503,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1934,1934,Maharashtra,YAVATMAL,"Samajik public low
deparment girls hostel, Mahagaon",DCCC,Other than Hospital,16894,200,120,80,0,0,0,0,25,60,1,"Samajik public low
deparment girls hostel, Mahagaon YAVATMAL Maharashtra",,,,ChIJVSuWdbro0zsRn2nSzRIN01E,,20.3876089,78.1262764,2504,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1935,1935,Maharashtra,YAVATMAL,"Yugantar Ashram
School Maregaon",DCCC,"Other than
Hospital",16933,50,30,20,0,0,0,0,5,10,1,"Yugantar Ashram
School Maregaon YAVATMAL Maharashtra",,,,ChIJb2n5ucoE0zsRSWZlcrXyxhU,,20.105567,78.8056989,2505,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1936,1936,Maharashtra,YAVATMAL,"St boys goverment
hostel , Digras",DCCC,"Other than
Hospital",16872,100,40,60,2,0,0,0,5,10,1,"St boys goverment
hostel , Digras YAVATMAL Maharashtra",,,,ChIJIUYY_77o0zsRt6fuiQ131x0,,20.3791355,78.1303276,2506,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1937,1937,Maharashtra,YAVATMAL,"Naneebhau
gharphadkar school babulgaon",DCCC,Other than Hospital,16943,70,42,28,0,0,0,0,5,10,1,"Naneebhau
gharphadkar school babulgaon YAVATMAL Maharashtra",,,,ChIJazEb8xrx0zsR_vPNOCwrDT0,,20.5561449,78.1664189,2508,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1938,1938,Maharashtra,YAVATMAL,"Government hostel,
Ner",DCCC,"Other than
Hospital",16892,150,90,60,0,0,0,0,25,60,1,"Government hostel,
Ner YAVATMAL Maharashtra",,,,ChIJIUYY_77o0zsRt6fuiQ131x0,,20.3791355,78.1303276,2509,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1939,1939,Maharashtra,YAVATMAL,"Nagar Panchayat
Building Zari",DCCC,"Other than
Hospital",16848,100,60,40,0,0,0,0,5,10,1,"Nagar Panchayat
Building Zari YAVATMAL Maharashtra",,,,ChIJ00GaYEn50jsRXHm8eTyrRU4,,19.8672434,78.7277814,2510,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1940,1940,Maharashtra,YAVATMAL,"Javahar navoday
vidyalay, Belora",DCCC,"Other than
Hospital",16909,100,60,40,0,0,0,0,5,10,1,"Javahar navoday
vidyalay, Belora YAVATMAL Maharashtra",,,,ChIJY3ZV1Vq40zsR9iwaNPbZOis,,20.1668613,78.324956,2511,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1941,1941,Maharashtra,YAVATMAL,"Baba Kambalposh
Dargah Arni",DCCC,"Other than
Hospital",16830,100,60,40,0,0,0,0,35,65,1,"Baba Kambalposh
Dargah Arni YAVATMAL Maharashtra",,,,ChIJC-qZkcvX0zsRPIJrQMiYYSc,,20.0627626,77.9461614,2512,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1942,1942,Maharashtra,YAVATMAL,"Public law hostel,
Ralegaon",DCCC,"Other than
Hospital",16890,50,30,20,0,0,0,0,5,10,1,"Public law hostel,
Ralegaon YAVATMAL Maharashtra",,,,ChIJif_yC4OZ0zsRQew_aYMwypU,,20.4187724,78.5206001,2513,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1943,1943,Maharashtra,YAVATMAL,"Mangal karyalay,
Kayar",DCCC,"Other than
Hospital",16930,25,15,10,0,0,0,0,5,10,1,"Mangal karyalay,
Kayar YAVATMAL Maharashtra",,,,ChIJby5rRrTn0zsRvwbs9TlwpgM,,20.3657029,78.0985869,2514,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1944,1944,Maharashtra,YAVATMAL,Mahalley sabhgruh Babulgaon,DCCC,Other than Hospital,16939,50,30,20,0,0,0,0,5,10,1,Mahalley sabhgruh Babulgaon YAVATMAL Maharashtra,,,,ChIJazEb8xrx0zsR_vPNOCwrDT0,,20.5561449,78.1664189,2515,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1945,1945,Maharashtra,YAVATMAL,Briliant school,DCCC,"Other than
Hospital",16888,50,30,20,0,0,0,0,5,10,1,Briliant school YAVATMAL Maharashtra,,,,ChIJZ8a9-cPo0zsRUriWjV1khKk,,20.3825053,78.1399366,2516,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1946,1946,Maharashtra,YAVATMAL,"Shetkari Suvidha
Kendra",DCCC,"Other than
Hospital",16938,50,30,20,0,0,0,0,5,10,1,"Shetkari Suvidha
Kendra YAVATMAL Maharashtra",,,,ChIJ578tA8jo0zsRSwHlvfUK1ME,,20.3889354,78.133855,2518,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1947,1947,Maharashtra,YAVATMAL,"Gov. social girls/ boys hostel, Parsoda",DCCC,Other than Hospital,16927,50,30,20,0,0,0,0,5,10,1,"Gov. social girls/ boys hostel, Parsoda YAVATMAL Maharashtra",,,,ChIJIUYY_77o0zsRt6fuiQ131x0,,20.3791355,78.1303276,2519,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1948,1948,Maharashtra,YAVATMAL,Government ashram school and hostel,DCCC,Other than Hospital,16840,100,60,40,0,0,0,0,5,10,1,Government ashram school and hostel YAVATMAL Maharashtra,,,,ChIJIUYY_77o0zsRt6fuiQ131x0,,20.3791355,78.1303276,2520,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1949,1949,Maharashtra,YAVATMAL,"Dhandbhumi
Chaparda",DCCC,"Other than
Hospital",20690,100,60,40,0,0,0,0,30,65,1,"Dhandbhumi
Chaparda YAVATMAL Maharashtra",,,,ChIJ3U60i8zo0zsR4L7sQeqtd0g,,20.3899385,78.1306846,2521,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1950,1950,Maharashtra,YAVATMAL,"Markandeya school,
Ralegaon",DCCC,"Other than
Hospital",16886,50,30,20,0,0,0,0,5,10,1,"Markandeya school,
Ralegaon YAVATMAL Maharashtra",,,,ChIJvw1RVHiZ0zsRE7_pqKkWgHQ,,20.4172248,78.5232819,2522,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1951,1951,Maharashtra,YAVATMAL,Gov. ITI Kalamb,DCCC,"Other than
Hospital",16897,36,21,15,0,0,0,0,5,10,1,Gov. ITI Kalamb YAVATMAL Maharashtra,,,,ChIJOzanCYiZ0zsRV7VS3PVrKMA,,20.424905,78.50897,2523,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1952,1952,Maharashtra,YAVATMAL,SOCIAL WELFARE SC GIRLS SCHOOL ARNI,DCCC,Other than Hospital,16822,150,90,60,0,0,0,0,5,10,1,SOCIAL WELFARE SC GIRLS SCHOOL ARNI YAVATMAL Maharashtra,,,,ChIJ69IBt8rX0zsRx8BjN6TNMOw,,20.0739865,77.9538767,2524,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1953,1953,Maharashtra,YAVATMAL,"Private ashram
school shirpoor",DCCC,"Other than
Hospital",16922,25,15,10,0,0,0,0,5,10,1,"Private ashram
school shirpoor YAVATMAL Maharashtra",,,,ChIJ9ZupEnvm0zsRtB9tH3-sOS4,,20.3915405,78.0924858,2525,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1954,1954,Maharashtra,YAVATMAL,"SC girls goverment
hostel",DCCC,"Other than
Hospital",16882,100,60,40,0,0,0,0,5,10,1,"SC girls goverment
hostel YAVATMAL Maharashtra",,,,ChIJIUYY_77o0zsRt6fuiQ131x0,,20.3791355,78.1303276,2526,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1955,1955,Maharashtra,YAVATMAL,"Purake Ashram
School, Maregaon",DCCC,"Other than
Hospital",16935,100,60,40,0,0,0,0,2,3,1,"Purake Ashram
School, Maregaon YAVATMAL Maharashtra",,,,ChIJGV1baegE0zsRwCqbe8xAYcA,,20.1034456,78.8138374,2527,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
